,Unnamed: 0,comics,id,name
1464,71,50,1009468,Namora
1465,72,62,1009469,Namorita
1466,73,0,1014978,Naoko
1467,74,19,1009547,Natasha Romanoff
1468,75,29,1010365,Nebula
1469,76,0,1011302,Nehzno
1470,77,0,1011422,Nekra
1471,78,33,1011086,Nemesis
1472,79,0,1010831,Network
1473,80,0,1010815,New Goblin
1474,81,259,1011336,New Mutants
1475,82,94,1010683,New Warriors
1476,83,45,1011271,New X-Men
1477,84,3,1011269,Newton Destine
1478,85,1,1011303,Next Avengers
1479,86,13,1010685,Nextwave
1480,87,526,1009471,Nick Fury
1481,88,0,1017298,Nick Fury (LEGO Marvel Super Heroes)
1482,89,84,1011007,Nick Fury (Ultimate)
1483,90,21,1010746,Nico Minoru
1484,91,0,1010706,Nicolaos
1485,92,0,1011282,Night Nurse (Earth-9997)
1486,93,38,1010684,Night Thrasher
1487,94,14,1014063,Night Thrasher (Dwayne Taylor)
1488,95,614,1009472,Nightcrawler
1489,96,38,1011337,Nightcrawler (Ultimate)
1490,97,55,1010349,Nighthawk
1491,98,59,1009473,Nightmare
1492,99,3,1011124,Nightshade
